257798;255809;1
257798;255814;3
257798;254657;3
257798;254645;20
257798;254654;1
257798;256603;3
257798;256810;2
257756;256484;7
257756;255807;10
257705;255695;2
257705;255684;22
257669;255079;1
257669;257322;12
257647;255962;10
257600;256810;10
257558;256812;2
257558;256814;5
257509;255423;7
257506;257339;10
257454;256538;11
257417;256443;10
257358;256465;2
257300;256810;28
257300;256863;6
257300;255876;13
257300;255078;8
257300;255066;1
257243;257071;1
257230;256699;1
257208;254657;1
257208;255594;7
257159;255596;1
257104;256513;1
257057;255137;3
257028;256517;1
256998;254925;2
256977;255927;1
256941;256421;1
256898;256202;12
256898;254917;1
256898;255877;4
256892;254657;1
256892;256098;2
256892;256694;3
256892;257322;7
256892;256921;1
256870;256921;1
256870;257322;7
256870;256694;3
256870;256098;2
256870;254657;1
256869;254845;1
256847;256403;1
256817;256138;14
256817;254657;2
256777;256538;6
256746;256559;8
256746;255884;2
256746;255430;10
256711;256810;25
256705;255963;15
256666;255939;1
256637;256126;10
256637;256529;9
256637;256627;2
256637;254657;2
256631;254657;1
256631;256749;7
256631;256446;1
256615;255931;1
256606;255590;13
256593;256491;15
256593;256808;33
256537;255463;8
256537;254657;1
256537;254653;1
256478;256170;1
256451;255739;2
256440;255691;2
256440;255381;2
256440;255078;3
256440;256185;18
256420;256529;36
256420;255751;10
256370;255078;15
256370;256808;28
256370;256810;23
256324;255818;2
256307;254654;5
256292;255615;10
256262;255171;250
256262;257106;80
256224;257083;82
256224;256200;13
256224;255143;8
256175;257297;5
256156;254878;5
256098;255384;11
256075;256483;7
256053;257071;1
256009;256478;11
255969;256599;3
255925;255934;5
255925;255497;1
255925;255498;1
255925;254876;1
255868;256123;3
255823;256810;26
255800;254657;13
255800;255597;98
255741;255594;38
255741;254659;5
255691;254659;5
255691;255594;38
255691;256343;11
255637;255597;98
255637;254657;13
255618;254659;5
255618;255594;38
255618;256343;11
255559;256175;1
255512;256272;1
255462;255423;23
255442;254990;5
255422;255589;3
255395;254657;1
255395;256523;6
255373;255078;1
255373;255079;1
255373;255615;5
255373;255360;1
255355;256544;6
255313;256126;1
255313;255936;7
255313;255512;1
255313;255485;1
255313;254657;1
255277;255895;2
255243;254657;2
255243;254653;3
255243;254652;20
255243;256499;3
255243;256480;2
255222;254864;1
255218;256498;3
255218;256538;1
255206;256453;5
255165;254903;4
255146;254754;12
255146;254657;2
255146;255882;10
255117;255436;45
255058;255154;1
255030;256233;1
254971;257072;2
254956;256198;18
254956;255176;3
254956;255064;1
254956;255615;22
254923;255531;24
254923;255535;80
254923;255530;180
254923;255337;7
254923;256085;100
254875;255423;16
254817;255442;1
254804;257339;10
254791;254965;1
254763;255590;10
254716;255407;300
254665;254657;2
254665;254763;15
254665;256546;1
254665;256323;23
254665;256433;1
254630;256123;3
254595;255119;6
254584;254659;3
254584;254658;1
254584;254650;24
254584;254653;6
254584;256810;23
254584;256877;1
254579;256396;7
254543;255416;3
254512;254640;1
254506;255598;1
254470;256813;25
254438;257295;5
254438;256240;500
254438;256085;100
254438;255530;60
254438;255529;60
254438;255535;20
254438;255531;6
254438;255011;1
254432;256687;10
254403;256661;1
254403;255990;1
254403;254990;13
254403;255416;10
254403;255429;16
254403;255427;23
254377;255809;2
254377;254645;22
254377;254657;2
254377;256538;20
254337;255416;14
254315;255064;1
254291;254990;14
254291;255416;10
254291;255384;1
254291;255427;23
254291;255429;16
254291;255844;1
254291;256661;1
254291;255990;1
254291;256479;1
254265;257298;2
254208;255399;1
254170;256128;34
254123;256123;1
254102;255379;4
254057;256007;1
254039;256448;2
253986;255595;2
253934;255950;9
253918;254646;4
253892;255594;16
253869;256493;1
253852;255971;2
253799;255538;1
253799;255270;2
253799;255276;1
253799;255199;1
253799;255211;2
253799;255213;1
253799;254944;1
253799;254946;2
253799;255101;3
253761;254654;1
253761;254657;2
253761;255596;14
253720;257071;1
253661;255997;1
253608;256172;1
253555;254793;4
253516;256443;3
253505;256360;1
253481;256200;2
253442;256429;1
253417;255463;10
253392;255924;23
253388;256808;13
253388;254811;1
253328;255078;3
253328;256810;14
253328;256813;8
253311;255191;6
253311;255192;1
253311;255217;5
253311;255221;10
253271;255360;5
253271;255818;87
253271;254936;5
253271;254930;80
253271;254997;1
253271;255016;3
253271;254653;2
253271;256632;4
253234;256483;20
253193;255590;24
253152;255649;5
253152;256562;3
253111;254965;1
253055;255112;6
253055;255230;8
253055;255234;7
253008;256880;3
252975;255535;20
252975;255126;6
252975;255087;60
252975;255088;60
252936;254657;2
252936;256491;13
252936;256498;4
252936;255960;16
252878;255936;9
252878;257408;5
252878;254657;2
252878;255508;2
252868;256538;14
252837;255474;12
252837;254658;5
252837;254659;3
252837;254655;15
252829;255416;4
252809;255924;19
252809;256480;1
252756;255131;22
252737;256814;37
252690;255126;6
252690;255087;60
252690;255088;60
252690;255535;20
252679;255535;40
252679;255088;60
252679;255087;60
252679;255126;6
252654;255693;1
252654;255735;7
252654;257282;1
252645;256292;1
252592;256257;1
252592;256331;2
252592;256439;1
252592;256435;18
252592;256451;2
252592;256015;13
252592;254654;2
252592;254657;2
252539;255581;10
252536;254657;2
252536;254763;17
252536;255924;20
252536;256497;1
252536;256504;2
252526;254990;70
252526;255884;3
252526;255881;3
252489;254658;5
252439;254659;3
252436;254655;15
252430;255474;12
252397;255084;1
252349;254937;2
252302;255078;6
252302;255079;4
252302;256121;14
252255;256499;2
252255;256480;2
252255;256321;22
252255;254653;3
252255;254657;2
252255;255463;20
252198;254657;1
252198;254653;2
252198;256453;11
252198;256500;2
252198;256924;13
252196;255590;13
252139;256517;24
252096;255924;8
252048;255615;4
251999;256355;1
251965;256810;24
251951;255436;45
251902;256538;10
251854;255882;11
251854;254657;2
251854;254754;13
251838;254763;28
251838;254893;4
251838;254657;3
251838;257300;3
251838;255924;20
251789;256121;21
251789;255079;4
251789;255078;10
251747;254990;1
251700;256687;1
251654;256015;4
251654;256439;1
251654;254657;1
251654;254654;1
251614;254657;4
251614;254658;4
251614;256809;28
251614;256750;25
251594;256321;4
251594;254657;1
251594;255463;4
251555;255084;2
251555;256810;42
251540;255950;38
251538;254990;8
251504;255599;7
251449;255598;7
251449;255751;1
251448;256293;1
251422;256535;9
251376;257117;2
251343;255518;7
251295;255221;2
251295;255217;5
251295;255191;12
251255;256250;12
251240;257310;1
251194;256128;23
251194;255084;1
251160;256121;5
251143;256493;1
251143;257036;2
251142;255423;8
251099;254960;19
251068;257297;35
251040;256198;12
251040;255924;30
250981;256225;2
250922;255876;14
250876;255580;1
250876;255582;1
250876;254657;2
250876;256599;17
250867;256022;2
250867;254982;18
250867;255379;5
250826;255344;1
250800;255924;12
250777;255356;1
250777;255277;1
250777;255191;3
250777;255217;2
250777;255221;4
250777;255223;1
250777;254988;1
250777;254989;4
250777;254948;3
250777;255095;1
250777;255108;3
250777;255190;1
250741;256885;5
250725;255924;5
250694;255951;1
250641;256296;6
250641;257322;4
250641;255153;2
250641;255078;1
250637;256815;3
250584;256202;17
250584;255176;4
250551;256927;3
250541;256555;6
250541;255990;1
250541;254982;13
250541;255327;1
250541;255333;1
250541;255426;12
250541;255881;1
250541;255884;1
250495;256250;1
250461;256396;18
250461;256446;2
250461;256444;1
250461;254657;2
250461;254651;15
250411;256293;1
250397;256121;8
250395;256188;2
250359;255127;2
250323;255844;1
250288;254657;3
250288;256370;2
250288;256321;24
250288;256499;3
250288;256071;17
250266;256361;1
250229;254654;6
250206;255684;6
250189;255881;1
250189;255427;4
250189;255430;12
250189;255429;2
250189;255456;13
250189;254990;18
250189;255011;1
250189;256251;1
250147;256599;32
250147;254657;3
250147;255583;3
250147;255580;5
250147;255581;32
250125;255881;1
250125;255884;1
250125;255908;1
250125;255430;8
250125;255426;16
250125;255428;6
250125;254990;28
250125;254958;5
250125;256658;1
250099;256599;32
250099;254657;3
250099;255581;31
250092;255427;2
250081;255430;2
250081;255456;1
250081;255884;1
250081;254958;1
250043;256924;8
250019;255918;25
250019;255615;23
250000;254657;1
250000;256511;8
250000;256434;7
249986;256128;15
249954;255424;15
249903;256704;1
249844;256703;1
249785;255960;11
249754;256924;14
249754;254657;2
249754;254653;3
249707;255483;2
249707;255510;2
249707;256598;5
249681;257084;31
249675;254766;15
249643;257296;1
249614;256872;1
249566;254960;15
249509;255084;1
249509;256694;8
249501;254774;30
249462;257296;1
249457;255416;18
249441;254657;3
249441;254650;24
249441;256499;2
249441;256370;1
249441;256321;29
249398;256389;1
249398;255221;4
249398;255217;2
249398;255205;3
249361;255177;3
249341;256906;1
249282;256458;1
249270;256157;27
249270;257390;18
249270;254657;3
249270;255718;1
249258;256128;12
249243;255968;17
249203;256142;5
249203;256694;2
249203;255078;2
249203;255079;1
249154;255572;1
249126;255187;7
249105;255342;1
249048;255176;6
249048;256021;23
249043;255684;31
248998;256810;12
248987;256808;2
248933;255936;1
248882;256493;1
248853;256496;3
248853;256511;18
248853;255925;24
248853;256630;2
248850;254990;17
248798;256391;1
248776;256286;25
248759;256500;3
248759;256496;1
248759;255950;23
248759;255968;18
248759;254657;3
248737;257092;4
248715;254657;1
248715;254755;8
248715;255654;28
248715;255676;2
248669;255599;12
248669;254657;2
248634;255084;1
248634;257323;10
248606;254654;4
248581;255464;22
248581;256877;1
248555;254650;4
248555;254655;5
248529;254657;3
248529;255924;30
248511;257084;31
248511;255176;5
248468;255416;8
248410;254654;1
248410;256921;7
248410;255971;10
248410;255978;1
248410;256013;1
248358;257358;15
248358;254657;2
248358;255594;12
248358;255718;2
248342;256174;1
248282;256518;32
248282;255176;5
248225;255565;2
248172;255535;40
248172;255530;120
248172;255531;15
248172;255529;120
248172;255011;2
248172;255023;2
248172;256240;100
248172;256085;100
248172;256687;14
248115;256138;17
248115;256496;2
248115;256500;1
248115;254657;2
248076;254657;2
248076;256500;1
248076;256496;2
248076;256138;17
248061;256927;3
248061;255464;16
248020;255341;1
247998;255876;3
247971;255078;14
247971;256128;30
247967;256128;100
247967;255084;3
247955;255924;20
247906;256085;100
247906;256240;100
247906;256687;14
247906;255023;2
247906;255011;2
247906;255529;120
247906;255531;15
247906;255530;120
247906;255535;40
247901;255078;7
247901;256810;17
247872;256197;2
247843;255423;2
247836;255118;1
247836;256687;1
247777;255109;4
247777;255234;4
247777;255193;4
247774;255078;3
247774;256126;11
247737;256493;1
247703;255078;5
247655;256429;1
247636;256266;1
247619;256266;1
247603;255590;22
247552;256374;1
247515;256813;6
247479;255950;32
247479;255078;13
247479;255079;9
247436;256121;15
247417;255437;15
247362;254657;3
247362;254639;32
247362;255924;30
247351;257095;4
247351;255436;30
247351;255413;5
247306;255502;1
247306;254657;1
247306;256528;4
247257;256175;1
247255;256391;1
247201;255615;60
247162;256808;22
247161;254652;14
247120;255101;9
247120;254957;8
247120;254946;4
247120;254944;2
247120;255538;2
247120;255199;4
247120;255200;2
247120;255213;2
247120;255211;4
247120;255261;7
247120;255263;1
247120;255265;8
247120;255268;6
247120;255270;4
247120;255276;2
247120;256867;1
247094;255615;19
247094;255078;4
247075;254936;1
247056;255078;4
247056;255079;4
247056;257075;13
247056;255951;13
247052;255120;1
247010;255064;2
246959;255924;31
246947;256694;9
246947;255078;2
246908;254658;2
246892;254654;5
246892;255177;1
246892;255362;8
246892;256808;10
246892;256562;3
246892;256199;10
246860;254990;30
246800;256808;25
246752;254990;2340
246730;254969;3
246730;255615;3
246686;256517;4
246657;255615;23
246657;255918;24
246639;256351;1
246635;255509;2
246594;257279;1
246579;256599;25
246579;255580;2
246579;254657;3
246570;254763;11
246570;255967;8
246519;256197;8
246509;256211;1
246498;256351;1
246460;255615;23
246460;255918;24
246422;254655;4
246422;256083;10
246384;256603;61
246384;255177;4
246360;256188;1
246313;256286;2
246313;255078;1
246313;255079;1
246265;255097;10
246255;255078;6
246255;256631;10
246249;255340;1
246203;255963;6
246178;255963;6
246153;257072;1
246151;256925;7
246151;256518;4
246151;254922;1
246147;255590;2
246121;255876;1
246088;254656;2
246055;255155;1
246022;254653;1
246010;256321;7
246002;256321;7
245947;254655;13
245947;254657;1
245921;256514;13
245881;254657;1
245881;254659;1
245881;254653;2
245881;254650;9
245857;256809;86
245821;256451;2
245821;256439;4
245821;256441;3
245821;254653;7
245821;254657;5
245821;254937;48
245821;255481;54
245775;255615;10
245742;257288;7
245684;255590;16
245679;256016;1
245650;256631;12
245650;255078;6
245650;255079;3
245613;255064;3
245603;255463;3
245588;255118;42
245573;256808;18
245530;254659;2
245530;254653;3
245530;254655;20
245530;255474;15
245508;255424;20
245473;255511;1
245453;255581;6
245453;255582;2
245453;254657;1
245453;256599;6
245402;255596;1
245394;255884;1
245394;255431;3
245394;255445;1
245394;255080;10
245394;254990;4
245357;257071;2
245344;256271;1
245331;256021;3
245318;256293;1
245311;254944;1
245311;254946;2
245311;254957;6
245311;255101;3
245311;255276;1
245311;255270;8
245311;255263;4
245311;255211;2
245311;255213;1
245311;255200;1
245311;255199;5
245311;255538;1
245296;256008;1
245292;255216;10
245292;255197;7
245266;255023;1
245206;256323;3
245171;257322;21
245144;255951;51
245144;255079;13
245144;255078;16
245142;255925;41
245126;256813;1
245106;256518;6
245072;256471;3
245072;256121;2
245072;255078;3
245072;255079;1
245054;255619;1
245054;256480;3
245054;256499;1
245054;256324;25
245027;256810;30
245027;255918;34
244975;255596;9
244937;255502;4
244937;254657;2
244937;256528;16
244893;255615;22
244838;255502;3
244838;254657;2
244838;256528;16
244817;255417;1
244797;256536;4
244746;255936;5
244746;255508;1
244746;255153;1
244693;256924;10
244673;257076;8
244673;256126;12
244673;254922;2
244616;254946;4
244616;254944;2
244616;254957;8
244616;255101;9
244616;255213;2
244616;255211;4
244616;255199;4
244616;255200;2
244616;255263;1
244616;255265;8
244616;255268;6
244616;255261;7
244616;255270;4
244616;255276;2
244616;255538;2
244616;256867;1
244589;256374;1
244572;255989;1
244538;256528;16
244538;255502;4
244538;254657;2
244493;255964;14
244490;256439;1
244490;256451;11
244490;256537;17
244490;254657;4
244490;254937;11
244490;255481;31
244435;255424;4
244398;255064;1
244357;254964;1
244316;255503;9
244285;254654;1
244257;254653;2
244257;254650;9
244257;254657;1
244257;254659;1
244216;256528;1
244168;256023;1
244168;256555;5
244168;254982;10
244168;255426;10
244168;255428;3
244168;255441;1
244108;255079;3
244108;255078;6
244108;256631;12
244099;255423;3
244084;254655;12
244037;256493;4
244007;255118;1
243985;254657;2
243985;256433;1
243985;256323;8
243985;256891;3
243946;254658;4
243946;254655;17
243946;254650;14
243946;254653;3
243935;256517;9
243934;257232;1
243892;256885;10
243834;255416;6
243789;255176;7
243789;256197;19
243789;255924;42
243785;254653;2
243785;254654;1
243785;254650;8
243785;254655;10
243785;254656;1
243785;254658;1
243785;254659;1
243785;254657;1
243737;255084;1
243737;255079;3
243737;255966;21
243686;256451;6
243686;256435;33
243686;254657;4
243686;254653;4
243686;255481;27
243626;256698;1
243576;254990;5
243576;254957;30
243576;254959;7
243527;256404;1
243486;255926;1
243429;255950;10
243429;254657;2
243429;255595;16
243429;255718;2
243429;255719;2
243380;257071;3
243344;257074;4
243303;255966;23
243256;255924;18
243251;257147;1
243211;256813;10
243186;255924;48
243186;255084;1
243140;256349;1
243089;256999;10
243089;255654;17
243080;256374;1
243067;256886;1
243065;256599;25
243065;255580;2
243065;254657;3
243063;254657;3
243063;255580;2
243063;256599;25
243052;255619;1
243052;254639;2
243011;255193;4
242984;256355;1
242977;257322;13
242935;256810;21
242920;256529;35
242920;255599;25
242905;255323;1
242905;255084;2
242905;255966;20
242905;256123;2
242905;257074;2
242905;257071;2
242849;256927;3
242849;256877;1
242849;257345;16
242798;255426;2
242769;257232;1
242747;255154;3
242703;255971;2
242692;255990;1
242692;254982;19
242692;255884;2
242691;255474;5
242683;256703;2
242665;255925;24
242649;255926;1
242602;255988;1
242555;257087;13
242501;255615;5
242470;255092;4
242447;255445;5
242407;254658;10
242349;255127;2
242319;256523;4
242290;256810;28
242290;255084;1
242249;256324;20
242214;256694;25
242212;256286;29
242164;256250;20
242154;255417;1
242119;255176;6
242119;254654;4
242119;256198;15
242119;256808;32
242112;256095;5
242112;255319;1
242112;255276;4
242112;255270;6
242112;255263;1
242096;255807;30
242096;256032;19
242079;255990;1
242079;256212;1
242079;255881;1
242079;255426;5
242079;255456;6
242079;254990;8
242079;254958;2
242076;254922;1
242076;256198;4
242076;256126;3
242044;254653;3
242044;254655;10
242044;254658;2
242044;254657;1
242044;255474;13
242036;255809;1
242036;255814;1
242033;255925;14
242009;255924;10
242006;256122;15
242003;256885;3
241986;256528;2
241958;254811;1
241913;255416;11
241868;255518;3
241868;255796;16
241816;255474;16
241816;254657;2
241816;254653;2
241811;256425;1
241770;256493;1
241729;257353;15
241696;256098;33
241696;255084;1
241685;254657;2
241685;254763;14
241685;256433;3
241685;256323;15
241641;255966;38
241641;255079;10
241625;255416;6
241587;255502;4
241587;254657;2
241587;256528;16
241571;257074;1
241528;257071;2
241485;256528;17
241485;254657;2
241485;255502;4
241485;255615;14
241433;255731;1
241433;254657;3
241433;255935;47
241388;255153;1
241352;257324;3
241308;256810;8
241285;256286;14
241285;255079;4
241285;255078;7
241273;256250;11
241231;256323;6
241231;256421;1
241231;255078;1
241231;254657;1
241231;254763;6
241173;255078;3
241173;255079;2
241173;255966;5
241131;255100;1
241124;254997;1
241124;255590;21
241083;255174;1
241034;254657;2
241034;255654;20
241034;255651;2
241034;255652;1
241034;256447;20
241004;256126;13
241004;256632;12
240954;255557;1
240905;256538;10
240869;256562;4
240869;255913;9
240869;254968;1
240858;256460;21
240829;255950;20
240829;257337;19
240811;254657;2
240811;254658;1
240811;254659;1
240811;254653;2
240811;255474;45
240775;254875;1
240775;254906;11
240775;254657;1
240775;255996;2
240775;255986;9
240754;256070;10
240754;256417;2
240754;254657;2
240723;254657;2
240723;256451;2
240723;256435;17
240723;256439;1
240723;256015;17
240674;255864;13
240660;255423;4
240655;256924;1
240622;255514;1
240622;255509;2
240622;255739;18
240622;255725;1
240622;255691;1
240622;255695;1
240622;255590;9
240622;254657;1
240622;254644;9
240595;255505;10
240579;256519;5
240576;255818;6
240530;255855;1
240521;255079;1
240521;256195;1
240521;256037;2
240470;255926;1
240464;256185;12
240464;254657;1
240417;254657;2
240417;256417;2
240417;256070;10
240361;256083;10
240361;254657;2
240361;254658;2
240319;254982;1
240319;257316;32
240266;256813;12
240266;256123;1
240266;255078;6
240208;255924;14
240168;255197;2
240136;255416;4
240097;254930;40
240097;256499;7
240070;257296;3
240057;256070;13
240000;255015;2
240000;255817;18
239959;256250;2
239916;255615;2
239873;254653;1
239824;255547;1
239811;255084;1
239811;256813;35
239811;256810;30
239777;254767;30
239777;254657;3
239767;256197;2
239710;255416;2
239675;257339;21
239652;256083;14
239652;254657;2
239652;254658;1
239652;254655;16
239594;256538;8
239552;255876;12
239497;255696;2
239497;255740;14
239497;254657;2
239497;256600;14
239487;255016;1
239474;255016;1
239431;257295;13
239391;255913;1
239333;256538;1
239309;256455;4
239288;255162;1
239264;254958;27
239264;254990;17
239264;255908;1
239264;255884;1
239264;255445;1
239264;255430;15
239264;256586;1
239244;255084;1
239244;255079;4
239236;255119;10
239182;255966;34
239160;254767;32
239125;255423;3
239116;255864;17
239116;255866;2
239116;255869;2
239116;255590;17
239116;254657;2
239116;255084;1
239061;254657;2
239061;254654;1
239061;254648;14
239061;256219;14
239061;256901;1
239061;256905;1
239042;256550;1
239033;256527;7
239033;256128;13
239033;255176;3
239002;256493;1
238980;257101;1
238964;254657;3
238964;254765;27
238964;255895;1
238964;255812;1
238964;255804;10
238954;256630;3
238954;256441;1
238954;256439;1
238954;256331;2
238954;256015;25
238945;256083;23
238945;254658;3
238945;254659;2
238945;254657;3
238945;254655;31
238945;254656;1
238937;254893;11
238901;255078;1
238901;256808;8
238879;254893;11
238829;255176;3
238829;257088;9
238805;254893;10
238771;255615;15
238741;255784;11
238696;255627;2
238680;256123;1
238664;255144;1
238619;255078;6
238619;256142;3
238619;257324;8
238577;257071;1
238576;256476;10
238576;254922;2
238576;254654;2
238557;257308;8
238510;256296;38
238474;256599;18
238474;254657;2
238474;255580;2
238474;255582;2
238430;255817;17
238430;255015;1
238430;256126;11
238392;255194;1
238378;254967;1
238378;254969;3
238378;256180;4
238378;255986;25
238378;255996;4
238378;256629;3
238370;254946;3
238370;254957;15
238370;255101;3
238370;255197;11
238370;255263;1
238370;255265;15
238370;255268;13
238370;255261;6
238370;255276;8
238370;255385;1
238337;255084;1
238337;256286;21
238333;256514;1
238324;255270;15
238324;255263;7
238324;255191;10
238284;255820;22
238277;256924;3
238242;256809;20
238242;255078;8
238219;254982;5
238219;255426;4
238219;255428;4
238171;256121;21
238168;256344;1
238168;256313;1
238168;256433;2
238142;256219;13
238142;256513;7
238142;254657;2
238114;256374;1
238112;254657;4
238112;254639;40
238054;255515;2
238017;256197;39
