257366;Rodapé De Poliestireno Santa Luzia Coleção Natural 446-01 70mm x 15mm x 2400mm;52,79;45,59;0;1;Santa Luzia;2019-04-15 14:55:36.000
257365;Rodapé De Poliestireno Santa Luzia Black 3505 Preto 200mm x 16mm x 2400mm;200,19;172,89;0;1;Santa Luzia;2019-04-15 14:45:24.000
257364;Rodapé De Poliestireno Santa Luzia Black 3461 Preto 150mm x 16mm x 2400mm;119,89;29,97;0;1;Santa Luzia;2019-04-15 14:45:12.000
257363;Rodapé De Poliestireno Santa Luzia Black 3466 Preto 30mm x 16mm x 2400mm;29,69;25,64;0;1;Santa Luzia;2019-04-15 14:45:01.000
257362;Rodapé De Poliestireno Santa Luzia Aluminium 3454 Prata 100mm x 13mm x 2400mm;100,09;86,44;0;1;Santa Luzia;2019-04-15 14:44:45.000
257361;Perfil Piso Parede Espaçofloor Kaindl Oak Oslo 2,39m;49,49;49,49;1;1;Espaçofloor Kaindl;2019-04-10 17:17:51.123
257360;Perfil Redutor Espaçofloor Kaindl Oak Oslo 2,39m;48,39;48,39;1;1;Espaçofloor Kaindl;2019-04-10 17:17:28.040
257359;Rodapé de Mdf Espaçofloor Kaindl 37252 Trondheim 80mm x 15mm x 2600mm;26,73;18,71;1;1;Espaçofloor Kaindl;2019-04-10 17:07:58.627
257358;Rodapé de Mdf Espaçofloor Kaindl 37592 Oak Oslo 60mm x 15mm x 2600mm;23,65;16,56;1;1;Espaçofloor Kaindl;2019-04-10 17:07:23.163
257357;Piso Vinílico LVT Colado Durafloor City Doha;257,39;243,35;1;1;Durafloor;2019-04-04 17:45:35.000
257356;Piso Vinílico LVT Colado Durafloor City Berati;257,39;243,35;1;1;Durafloor;2019-04-04 17:45:23.000
257355;Piso Vinílico LVT Colado Durafloor City Barbados;257,39;243,35;1;1;Durafloor;2019-04-04 17:44:47.000
257354;Piso Vinílico LVT Colado Durafloor Urban Valparaiso;248,59;235,03;1;1;Durafloor;2019-04-04 16:44:54.000
257353;Piso Vinílico LVT Colado Durafloor Urban Taos;248,59;235,03;1;1;Durafloor;2019-04-04 16:44:42.000
257352;Perfil Piso Parede Durafloor Roma 2,10m;40,69;40,69;1;1;Durafloor;2019-04-04 16:44:31.000
257351;Piso Vinílico LVT Colado Durafloor Urban Santiago;248,59;235,03;1;1;Durafloor;2019-04-04 16:35:51.000
257350;Piso Vinílico LVT Colado Durafloor Urban Sinai;248,59;235,03;1;1;Durafloor;2019-04-04 16:35:28.000
257349;Piso Vinílico LVT Colado Durafloor Urban Cusco;248,59;235,03;1;1;Durafloor;2019-04-04 16:34:29.000
257348;Piso Laminado Colado Eucafloor Prime Lamina Amendoa;75,89;71,75;1;1;Eucafloor;2019-04-04 16:24:52.000
257347;Piso Laminado Clicado Eucafloor Prime Click Valencia;90,19;85,27;0;1;Eucafloor;2019-04-04 16:24:17.000
257346;Piso Laminado Clicado Eucafloor Prime Click Nogueira Natural;90,19;85,27;1;1;Eucafloor;2019-04-04 16:14:40.000
257345;Piso Laminado Clicado Eucafloor Prime Click Nova Acacia;90,19;85,27;1;1;Eucafloor;2019-04-04 16:14:16.000
257344;Piso Laminado Colado Eucafloor Prime Noce Oro;75,89;71,75;1;1;Eucafloor;2019-04-04 16:05:41.000
257343;Piso Laminado Clicado Eucafloor Prime Click Fresno Decape;90,19;85,27;1;1;Eucafloor;2019-04-04 16:04:39.000
257342;Piso Laminado Clicado Eucafloor Prime Click Carvalho Maiorca;90,19;85,27;1;1;Eucafloor;2019-04-04 16:04:03.000
257341;Perfil T Espaçofloor kaindl Oak Berlin 2,39M;48,39;48,39;1;1;Espaçofloor Kaindl;2019-03-22 16:08:37.000
257340;Perfil Redutor Espaço Oak Berlin 2,39m;48,39;48,39;1;1;Espaço;2019-03-22 15:48:31.000
257339;Rodapé de Poliestireno Espaço Branco 50mm x 10mm x 2200mm;19,79;17,09;1;1;Espaço;2019-02-20 11:01:36.000
257338;Rodapé de Poliestireno Espaço Branco 30mm x 15mm x 2200mm;16,49;14,24;1;1;Espaço;2019-02-20 10:21:28.000
257337;Guarnição Poliestireno Santa Luzia 473 50mm x 13mm x 2400mm;46,19;41,99;0;1;Santa Luzia;2019-02-15 00:00:00.000
257335;Roseta Santa Luzia 175 20mm x 70mm x 70mm;13,19;13,19;0;1;Santa Luzia;2019-02-11 00:00:00.000
257336;Sócalo Santa Luzia 178 20mm x 120mm x 80mm;17,59;17,59;0;1;Santa Luzia;2019-02-11 00:00:00.000
257329;Serra de Meia Esquadria 1800W 220 Volts Skil 3310;1164,89;953,09;1;1;Skil;2019-02-07 00:00:00.000
257330;Massa Cola Perlfix Knauf 20kg;70,39;70,39;1;1;Knauf;2019-02-07 00:00:00.000
257331;Rodízio de Silicone Hafele Com Freio Transparente 35mm x 42mm x 42mm;8,79;7,19;1;1;"Hafele ";2019-02-07 00:00:00.000
257332;Rodízio de Silicone Hafele Sem Freio Transparente 35mm x 42mm x 42mm;6,27;5,13;1;1;"Hafele ";2019-02-07 00:00:00.000
257333;Rodízio de Silicone Hafele Com Freio Transparente 50mm x 42mm x 42mm;9,68;7,92;1;1;"Hafele ";2019-02-07 00:00:00.000
257334;Rodízio de Silicone Hafele Sem Freio Transparente 50mm x 42mm x 42mm;8,47;6,93;1;1;"Hafele ";2019-02-07 00:00:00.000
257321;Rodapé Durafloor Clean Carvalho Allegra 80mm x 18mm x 2100mm;20,89;20,89;0;1;Durafloor;2019-01-18 15:11:48.723
257320;Rodapé Durafloor Clean Carvalho Amerino 80mm x 18mm x 2100mm;20,89;20,89;1;1;Durafloor;2019-01-18 15:11:37.000
257319;Cola Mapei Rodapé Eco 575 400g;24,19;24,19;1;1;Mapei;2019-01-18 15:02:35.317
257318;Cola Mapei Rodapé Eco 575 4Kg;137,49;137,49;1;1;Mapei;2019-01-18 15:01:59.947
257317;Forro de Fibra Mineral Armstrong Ceilings Sierra/ Alpina Tegular Branco 625 x 625 x 13mm;450,99;377,19;1;1;Armstrong Ceilings;2019-01-18 15:01:48.000
257316;Rodapé Durafloor Clean Branco Nevada 80mm x 15mm x 2100mm;20,89;20,89;1;1;Durafloor;2019-01-18 15:01:37.000
257315;Forro de Fibra Mineral Armstrong Ceilings Sahara Board Lay- In Branco 1250 x 625x 16mm;335,49;280,59;1;1;Armstrong Ceilings;2019-01-18 14:51:35.000
257322;Rodapé de Poliestireno Santa Luzia 512 Branco 100mm x 16mm x 2400mm;76,99;69,29;1;1;Santa Luzia;2019-01-18 00:00:00.000
257323;Rodapé de Poliestireno Santa Luzia 514 Branco 100mm x 16mm x 2400mm;76,99;69,29;1;1;Santa Luzia;2019-01-18 00:00:00.000
257324;Rodapé de Poliestireno Santa Luzia 515 Branco 150mm x 16mm x 2400mm;108,89;103,94;1;1;Santa Luzia;2019-01-18 00:00:00.000
257325;Rodapé de Poliestireno Santa Luzia 473 Branco 50mm x 16mm x 2400mm;38,49;33,24;1;1;Santa Luzia;2019-01-18 00:00:00.000
257326;Rodapé de Poliestireno Santa Luzia 524 Branco 250mm x 16mm x 2400mm;211,19;211,19;1;1;Santa Luzia;2019-01-18 00:00:00.000
257327;Rodapé de Poliestireno Santa Luzia 523 Branco 200mm x 16mm x 2400mm;190,29;172,99;1;1;Santa Luzia;2019-01-18 00:00:00.000
257328;Rodapé de Poliestireno Santa Luzia 520 Branco 250mm x 16mm x 2400mm;211,19;211,19;1;1;Santa Luzia;2019-01-18 00:00:00.000
257314;Rodapé Durafloor Clean Belgrado 80mm x 18mm x 2100mm;20,89;20,89;1;1;Durafloor;2019-01-15 09:26:29.000
257307;Rodapé de Poliestireno Durafloor Maxx M-02 Branco 200mm x 18mm x 2100mm;145,19;125,39;1;1;Durafloor;2019-01-02 00:00:00.000
257308;Rodapé de Poliestireno Durafloor Maxx V01 Branco 60mm x 12mm x 2100mm;21,99;18,99;1;1;Durafloor;2019-01-02 00:00:00.000
257309;Rodapé de Poliestireno Durafloor Maxx M-05 Branco 150mm x 18mm x 2100mm;98,99;85,49;1;1;Durafloor;2019-01-02 00:00:00.000
257310;Rodapé de Poliestireno Durafloor Maxx Dura M-03 Branco 150mm x 15mm x 2100mm;98,99;85,49;1;1;Durafloor;2019-01-02 00:00:00.000
257311;Rodapé de Poliestireno Durafloor Maxx M-03 Branco 100mm x 18mm x 2100mm;68,19;58,89;1;1;Durafloor;2019-01-02 00:00:00.000
257312;Rodapé de Poliestireno Durafloor Maxx M05 Branco 200mm x 18mm x 2100mm;145,19;125,39;1;1;Durafloor;2019-01-02 00:00:00.000
257313;Rodapé de Poliestireno Durafloor Maxx M-01 Branco 200mm x 18mm x 2100mm;145,19;125,39;1;1;Durafloor;2019-01-02 00:00:00.000
257306;Esmerilhadeira Angular Bosch;0,00;99999,99;1;0;Bosch;2018-12-12 08:36:20.190
257305;Esmerilhadeira Angular Bosch;0,00;99999,99;1;0;Bosch;2018-12-12 08:35:58.897
257298;Rodapé Eucafloor Cor 8 50mm x 15mm x 2400mm;13,09;13,09;1;1;Eucafloor;2018-11-22 00:00:00.000
257299;Rodapé Eucafloor Elegance Cor 8 70mm x 15mm x 2400mm;17,49;17,49;1;1;Eucafloor;2018-11-22 00:00:00.000
257300;Perfil TP6 Tecno Eucafloor Cor 8 1,80m;38,39;38,39;1;1;Eucafloor;2018-11-22 00:00:00.000
257301;Perfil Redutor Tecno Eucafloor Cor 8 1,80m;49,49;49,49;1;1;Eucafloor;2018-11-22 00:00:00.000
257302;Perfil Piso Parede Tecno Eucafloor Cor 8 1,80m;51,69;51,69;1;1;Eucafloor;2018-11-22 00:00:00.000
257303;Cordão Eucafloor Cor 8 2,40m;13,97;13,97;1;1;Eucafloor;2018-11-22 00:00:00.000
257304;Frontal Tecno Eucafloor Cor 8 2,10M;93,49;93,49;1;1;Eucafloor;2018-11-22 00:00:00.000
257296;Forro de Fibra Mineral Espaço Forro E-Decore Lay-in 1250 x 625 x 12mm;224,39;203,99;0;1;Espaço Forro;2018-11-21 00:00:00.000
257297;Forro de Fibra Mineral Espaço Forro E- Decore Square 625 x 625 x 12mm;113,29;102,99;0;1;Espaço Forro;2018-11-21 00:00:00.000
257295;Forro de Fibra Mineral Armstrong Ceilings Georgian Tegular Branco 625 x 625 x 15mm;278,29;253,19;1;1;Armstrong Ceilings;2018-11-20 00:00:00.000
257294;Terminal 10cm Santa Luzia Centro Branco;65,99;65,99;1;1;Santa Luzia;2018-11-12 00:00:00.000
257292;Terminal Santa Luzia Centro Branco 15cm;73,69;73,69;1;1;Santa Luzia;2018-10-30 00:00:00.000
257293;Terminal Santa Luzia Centro Branco 7cm;59,39;59,39;1;1;Santa Luzia;2018-10-30 00:00:00.000
257287;Piso Vinílico Autoportante EspaçoFloor Loose Lay Mild Maple Lion;295,08;273,62;1;1;EspaçoFloor;2018-10-25 00:00:00.000
257288;Piso Vinilico Autoportante EspaçoFloor Loose Lay Mild Castanho Viena;295,08;273,62;1;1;EspaçoFloor;2018-10-25 00:00:00.000
257289;Piso Vinílico Autoportante EspaçoFloor Loose Lay Square Light Gray;300,83;278,95;1;1;EspaçoFloor;2018-10-25 00:00:00.000
257290;Piso Vinílico Autoportante EspaçoFloor Loose Lay Mild Oak Amsterdam;295,08;273,62;1;1;EspaçoFloor;2018-10-25 00:00:00.000
257291;Piso Vinílico Autoportante EspaçoFloor Loose Lay Square Dark Gray;300,83;278,95;1;1;EspaçoFloor;2018-10-25 00:00:00.000
257286;Rodapé de Mdf Durafloor Fixo Branco Nevada 60mm x 18mm x 2100mm;16,49;16,49;1;1;Durafloor;2018-10-24 11:40:30.000
257277;Lixadeira Excentrica Gex 125-150 Ave 127 Volts Bosch;1539,99;1259,99;1;1;Bosch;2018-10-23 00:00:00.000
257278;Lixadeira Excentrica Gex 125-150 Ave 220 Volts Bosch;1539,99;1259,99;1;1;Bosch;2018-10-23 00:00:00.000
257279;Lixadeira Gss 140 STD 220W 127 Volts Bosch;299,19;250,23;1;1;Bosch;2018-10-23 00:00:00.000
257280;Lixadeira Gss 140 STD 220W 220 Volts Bosch;299,19;250,23;1;1;Bosch;2018-10-23 00:00:00.000
257281;Nivel Laser Bosch GLL 2-50;1108,79;776,15;1;1;Bosch;2018-10-23 00:00:00.000
257282;Parafusadeira a Bateria 3,6 Bosch GO;175,99;147,19;1;1;Bosch;2018-10-23 00:00:00.000
257283;Parafusadeira a Bateria 3,6 Bosch Kit 33 Bits;241,99;202,39;1;1;Bosch;2018-10-23 00:00:00.000
257284;Serra Esquadria Telescopica 1800W 127 Volts Skil 3311;1781,99;1457,99;1;1;Skil;2018-10-23 00:00:00.000
257285;Serra Esquadria Telescopica 1800W 220 Volts Skil 3311;1781,99;1457,99;1;1;Skil;2018-10-23 00:00:00.000
257261;Suporte Ducasse Fixo Branco 10cm x 15cm;9,68;7,92;1;1;Ducasse;2018-10-17 00:00:00.000
257262;Suporte Ducasse Fixo Preto 10cm x 15cm;9,68;7,92;1;1;Ducasse;2018-10-17 00:00:00.000
257263;Suporte Ducasse Fixo Branco 15cm x 20cm;12,43;10,17;1;1;Ducasse;2018-10-17 00:00:00.000
257264;Suporte Ducasse Fixo Preto 15cm x 20cm;12,43;10,17;1;1;Ducasse;2018-10-17 00:00:00.000
257265;Suporte Ducasse Fixo Branco 20cm x 25cm;14,63;11,97;0;1;Ducasse;2018-10-17 00:00:00.000
257266;Suporte Ducasse Fixo Preto 20cm x 25cm;14,63;11,97;1;1;Ducasse;2018-10-17 00:00:00.000
257267;Suporte Ducasse Fixo Branco 25cm x 30cm;17,49;14,31;1;1;Ducasse;2018-10-17 00:00:00.000
257268;Suporte Ducasse Fixo Preto 25cm x 30cm;17,49;14,31;1;1;Ducasse;2018-10-17 00:00:00.000
257269;Suporte Engate Ducasse Simples Branco 20cm;6,38;5,22;1;1;Ducasse;2018-10-17 00:00:00.000
257270;Suporte Engate Ducasse Simples Branco 25cm;8,91;7,29;1;1;Ducasse;2018-10-17 00:00:00.000
257271;Suporte Engate Ducasse Simples Branco 40cm;19,03;15,57;1;1;Ducasse;2018-10-17 00:00:00.000
257272;Suporte Engate Ducasse Simples Branco 45cm;24,53;20,07;1;1;Ducasse;2018-10-17 00:00:00.000
257273;Trilho Organizador Engate Ducasse Simples Branco 100cm;20,79;17,01;1;1;Ducasse;2018-10-17 00:00:00.000
257274;Trilho Organizador Engate Ducasse Simples Branco 50cm;15,40;12,60;1;1;Ducasse;2018-10-17 00:00:00.000
257275;Trilho Organizador Engate Ducasse Simples Branco 200cm;44,77;36,63;1;1;Ducasse;2018-10-17 00:00:00.000
257276;Trilho Organizador Engate Ducasse Simples Branco 150cm;32,89;26,91;1;1;Ducasse;2018-10-17 00:00:00.000
257105;Chapa de MDF Berneck Cru 6mm;72,59;62,69;1;1;Berneck;2018-10-05 00:00:00.000
257106;Chapa de MDF Berneck Cru 15mm;115,49;99,74;1;1;Berneck;2018-10-05 00:00:00.000
257107;Chapa de MDF Berneck Cru 18mm;153,99;132,99;1;1;Berneck;2018-10-05 00:00:00.000
257108;Chapa de MDF Berneck Cru 3mm;31,89;27,54;1;1;Berneck;2018-10-05 00:00:00.000
257109;Chapa de MDF 2f Duratex Madeira Essencial Branco Diamante 6mm;184,79;167,99;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257110;Chapa de MDF 2f Duratex Madeira Essencial Branco Diamante 15mm;259,59;235,99;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257111;Chapa de MDF 2f Duratex Madeira Essencial Rovere Sereno 18mm;317,35;288,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257112;Chapa de MDF 2f Duratex Madeira Cristallo Branco Diamante 15mm;415,79;377,99;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257113;Chapa de MDF 2f Duratex Madeira Cristallo Branco Diamante 18mm;476,19;432,90;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257114;Chapa de MDF 2f Duratex Madeira Cristallo Preto 15mm;415,79;377,99;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257115;Chapa de MDF 2f Duratex Madeira Cristallo Preto 18mm;476,19;432,90;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257116;Chapa de MDF 2f Duratex Madeira Prisma Larnaca 6mm;209,55;190,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257117;Chapa de MDF 2f Duratex Madeira Prisma Larnaca 15mm;283,25;257,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257118;Chapa de MDF 2f Duratex Madeira Prisma Larnaca 18mm;317,35;288,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257119;Chapa de MDF 2f Duratex Madeira Duna Amendola Rustica 15mm;283,25;257,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257120;Chapa de MDF 2f Duratex Madeira Duna Amendola Rustica 18mm;317,35;288,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257121;Chapa de MDF 2f Duratex Madeira Prisma Lineo Textil 6mm;164,45;149,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257122;Chapa de MDF 2f Duratex Madeira Prisma Carvalho Evora 6mm;209,55;190,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257123;Chapa de MDF 2f Duratex Madeira Prisma Carvalho Evora 15mm;283,25;257,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257124;Chapa de MDF 2f Duratex Madeira Prisma Carvalho Evora 18mm;317,35;288,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257125;Chapa de MDF 2f Duratex Madeira Duna Amendola Rustica 6mm;209,55;190,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257126;Chapa de MDF 2f Duratex Madeira Essencial Rovere Sereno 6mm;209,55;190,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257127;Chapa de MDF 2f Duratex Madeira Essencial Rovere Sereno 15mm;283,25;257,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257128;Chapa de MDF 2f Duratex Madeira Essencial Noce California 6mm;209,55;190,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
257129;Chapa de MDF 2f Duratex Madeira Essencial Noce California 15mm;283,25;257,50;1;1;Duratex Madeira;2018-10-05 00:00:00.000
